umur,jenis_kelamin,pekerjaan,gaji,is_menikah,berat,tinggi,is_merokok,pendidikan,ever_stress
58,Laki-laki,PNS,24705695.75,1,48.00721138,173.3713221,1,S1,0
47,Perempuan,Pegawai swasta,6737047.09,1,48.27559471,162.8901368,0,S1,1
38,Laki-laki,Pegawai swasta,12377248.79,1,67.85251939,163.7840782,0,SMA,0
44,Laki-laki,Pengangguran,23281858.45,1,78.45107687,178.5927116,1,S1,1
52,Laki-laki,Freelance,21264740.1,1,59.27030483,176.3448787,0,SMA,0
41,Perempuan,PNS,12408943.87,1,54.95222179,161.6915685,0,SMA,1
42,Laki-laki,Freelance,8226075.901,1,48.51683954,164.5348242,1,S1,1
24,Laki-laki,Freelance,14297767.99,1,47.79388396,168.4608913,0,S1,1
39,Laki-laki,Pegawai swasta,6192589.856,1,51.55957236,186.3581552,0,S1,1
31,Perempuan,PNS,4165577.849,1,44.45449699,154.6951156,1,S1,1
55,Laki-laki,PNS,6149349.454,1,65.70371811,186.2248299,0,S1,0
43,Laki-laki,PNS,6278634.604,1,75.14408575,180.6375141,1,S1,1
28,Perempuan,PNS,,1,52.45404735,177.9855983,0,S1,1
34,Perempuan,PNS,3912406.67,1,51.28201379,165.846517,1,S1,1
35,Laki-laki,Pegawai swasta,9081953.83,1,62.41708265,165.0862078,0,S1,1
27,Laki-laki,PNS,18089174.03,1,61.59248254,169.347784,1,SMA,0
36,Laki-laki,Pegawai swasta,6602706.688,1,53.27892658,173.3184519,1,S1,1
55,Laki-laki,PNS,9371409.557,1,56.57167849,168.82376,0,S1,1
35,Perempuan,Pegawai swasta,3287377.439,1,48.72544972,171.356277,1,S1,1
44,Laki-laki,Pegawai swasta,10368011.74,1,48.60356751,169.7786295,0,S1,1
45,Laki-laki,PNS,5936461.396,1,48.10940109,147.5603356,1,S1,0
36,Laki-laki,Pegawai swasta,8884217.265,1,52.09457935,171.1761014,1,S1,1
39,Laki-laki,PNS,8644889.693,1,69.32679879,173.3354233,0,S1,1
40,Laki-laki,PNS,10849466.49,1,45.51000968,160.4057251,0,SMA,1
15,Perempuan,Pegawai swasta,3261147.047,0,46.33709258,165.5284837,1,SMP,0
52,Laki-laki,Pegawai swasta,7797163.914,1,55.36893898,163.7250628,1,S1,1
43,Laki-laki,PNS,7531139.991,1,55.00349876,149.4254659,1,S1,0
39,Laki-laki,Pegawai swasta,5442194.899,1,63.86605388,168.6578816,0,S1,1
57,Laki-laki,Pegawai swasta,5391999.983,1,60.76061639,169.563776,0,SMA,0
34,Perempuan,,4594727.344,1,69.46054517,152.3704073,1,SMA,1
47,Laki-laki,PNS,9298862.26,1,57.81010706,170.1916137,0,S1,1
48,Perempuan,Pegawai swasta,2638809.609,1,55.93931234,168.5970574,0,S1,0
33,Perempuan,Pegawai swasta,3890518.967,1,,150.0745708,1,S1,0
46,Laki-laki,Pegawai swasta,6224246.793,1,65.71940251,153.6318459,1,SMA,0
46,Laki-laki,PNS,5060404.992,1,54.12854383,181.9412707,0,S1,1
45,Laki-laki,Pegawai swasta,4188241.807,1,49.58717712,152.0366176,1,S1,0
39,Laki-laki,Pegawai swasta,7452353.609,1,56.45832937,153.4019639,0,S1,0
41,Perempuan,Pegawai swasta,4125256.505,1,46.17706402,173.8815225,1,S1,1
41,Laki-laki,Pegawai swasta,12611757.94,1,44.92830417,158.5679193,1,SMA,0
28,Laki-laki,Pegawai swasta,13304462.7,1,56.39057635,173.3388501,0,S1,0
29,Laki-laki,PNS,5329796.593,1,49.95297409,157.9299046,0,S1,1
28,Perempuan,PNS,5270737.335,1,52.76747604,155.5100904,1,S1,1
22,Laki-laki,PNS,3816687.262,1,43.62855179,166.3675659,1,S1,1
51,Laki-laki,PNS,12093461.26,1,58.7393167,160.5752411,0,S1,1
43,Laki-laki,Pegawai swasta,18163707.47,1,45.63495807,173.6933008,0,S1,1
60,Perempuan,PNS,5467751.251,1,53.38710545,155.5716395,1,S1,1
35,Perempuan,Pengangguran,6687542.215,1,56.57383674,166.9650978,0,SMA,1
44,Perempuan,PNS,5853929.251,1,48.24679622,158.2079859,1,S3,1
32,Laki-laki,Freelance,10880587.72,1,100.4110004,184.9921234,1,SMA,1
42,Laki-laki,PNS,14830349.85,1,45.22124368,175.1726692,1,S1,1
40,Laki-laki,PNS,8156263.096,1,57.08067596,168.7836167,1,SMP,1
43,Perempuan,PNS,5552762.427,1,59.69045502,160.2256053,1,SMA,1
30,Laki-laki,Pengangguran,6757731.264,1,74.20382767,180.8248622,0,S1,1
38,Laki-laki,Pengangguran,4606848.876,1,48.64118385,158.7215227,1,SMA,1
35,Perempuan,Pegawai swasta,10341547.92,1,92.68566644,177.6791376,1,S1,1
47,Laki-laki,PNS,10809983.73,1,65.50827986,167.1604462,0,SMA,1
33,Laki-laki,Freelance,17909384.28,1,54.97797105,165.1146831,0,SMA,1
50,Laki-laki,PNS,5344098.279,1,50.41336382,155.8664213,0,S2,0
35,Perempuan,Pengangguran,5303974.498,1,47.91342727,160.0006005,1,SMA,1
71,Laki-laki,PNS,4679449.953,1,44.21237745,175.6044315,0,SMA,1
48,Laki-laki,PNS,4809047.167,1,71.91642242,174.1534879,0,SMA,0
19,Laki-laki,Freelance,7387259.126,0,51.06944517,169.776723,0,SMA,1
44,Laki-laki,Pegawai swasta,4882453.69,1,48.38003621,177.3784488,1,S2,1
47,Laki-laki,Freelance,5450368.833,1,56.94786628,172.6860867,0,SMA,1
48,Laki-laki,Pegawai swasta,7611516.031,1,48.29560557,181.2468481,1,S1,1
40,Laki-laki,Freelance,11584817.24,1,46.51430753,170.7342085,0,S1,1
46,Laki-laki,Pegawai swasta,5648629.058,1,50.5886595,166.5902279,0,SMA,1
53,Laki-laki,Freelance,3962986.33,1,57.71847989,146.492076,1,S2,0
35,Perempuan,Pegawai swasta,11714934.2,1,46.53615479,156.4348181,0,S1,1
44,Laki-laki,Pegawai swasta,9762086.335,1,48.24557931,157.5001133,1,SMP,1
-1,Perempuan,Pegawai swasta,6483067.509,1,47.25709151,150.8741045,1,S1,1
41,Laki-laki,Pegawai swasta,4366320.058,1,49.85942149,166.7989563,1,S1,1
49,Laki-laki,PNS,5023506.057,1,48.99978836,165.9887999,1,S1,0
45,Laki-laki,Freelance,11802136.15,1,42.20243578,163.9406046,1,SMP,1
37,Perempuan,Pegawai swasta,3764137.209,1,53.71807054,149.5499231,0,SD,1
26,Laki-laki,PNS,6641228.036,1,51.43487553,144.2897086,1,S1,1
44,Laki-laki,Pegawai swasta,7965436.587,1,47.49998213,168.0524858,1,S2,1
50,Laki-laki,PNS,3410718.385,1,59.8832747,167.7103702,1,S1,1
33,Perempuan,Pegawai swasta,21567059.56,1,65.62670642,,0,S1,1
42,Laki-laki,PNS,11197030.32,1,50.65033706,156.3263217,0,S1,1
30,Laki-laki,Freelance,10078564.33,1,53.35480294,166.6028611,1,S1,1
51,,Pegawai swasta,5845558.438,1,58.4329963,165.7220435,0,S1,1
43,Perempuan,Freelance,6947086.192,1,57.35248654,155.8679881,0,S1,1
65,Laki-laki,Pengangguran,7664745.638,1,60.79834694,175.3822411,0,S1,0
35,Laki-laki,Pegawai swasta,9046182.225,1,57.13304118,160.4990243,0,SMA,1
29,Laki-laki,Pegawai swasta,6152448.842,1,46.16826098,169.1919347,0,S2,1
38,Laki-laki,Pegawai swasta,4628778.142,1,61.82160705,167.0422559,0,S1,1
43,Laki-laki,Pegawai swasta,4506938.638,1,58.42334208,174.3031,1,S1,1
41,Laki-laki,Freelance,,1,83.63552167,164.8315994,0,SMA,1
56,Perempuan,PNS,5072317.544,1,46.37745458,172.7592979,1,SMA,0
45,Laki-laki,PNS,4041014.918,1,52.08589948,176.9242249,1,S1,0
40,Perempuan,Pegawai swasta,2793387.211,1,53.23916792,174.1855485,0,SMA,1
32,Perempuan,PNS,11292946.47,1,42.60313898,166.4641893,0,SMA,1
55,Laki-laki,Pegawai swasta,7281333.353,1,50.61575863,151.0060367,1,SMP,1
20,Laki-laki,PNS,5531100.758,1,54.36954564,156.7325493,1,SMA,1
40,Laki-laki,Pegawai swasta,13706445.83,1,49.77033632,151.6303135,0,SMA,0
34,Laki-laki,Pegawai swasta,8850481.912,1,48.55009774,165.0884597,0,S1,1
64,Perempuan,Pegawai swasta,5221349.786,1,63.03680089,167.6209028,1,S1,1
49,Laki-laki,PNS,9778406.083,1,47.75669986,156.1560434,1,S1,1
36,Laki-laki,PNS,9691468.591,1,58.2477333,172.3214427,0,SMP,1
47,Laki-laki,Pengangguran,2449406.444,1,57.80707112,167.9523392,1,S1,1
41,Perempuan,PNS,3644271.917,1,54.82532443,164.4115675,1,,1
36,Laki-laki,Pengangguran,3373176.589,1,43.38373188,161.7906621,0,S1,1
33,Laki-laki,Pegawai swasta,19653692.93,1,66.03366289,173.1450542,0,SMA,1
7,Laki-laki,Pegawai swasta,10588331.26,0,55.79689004,157.4392027,0,S2,1
34,Perempuan,PNS,6673028.332,1,64.96108022,174.6380335,0,S1,1
40,Perempuan,Pegawai swasta,8890011.77,1,88.36486418,191.9226159,0,S1,1
46,Perempuan,PNS,4344114.904,1,50.22386599,151.9462398,1,S1,1
26,Laki-laki,Pegawai swasta,8974681.934,1,57.33990629,161.4392713,1,SMA,0
23,Perempuan,PNS,4895793.923,1,43.5220766,151.4813532,0,S2,1
37,Laki-laki,PNS,12976092.88,1,50.71561775,165.5852033,0,S1,1
32,Laki-laki,PNS,16788875.57,1,58.15262514,158.8401586,1,SMA,1
50,Laki-laki,PNS,3236934.399,1,61.36524442,161.8528582,0,S1,0
50,Perempuan,PNS,5722414.434,1,61.0306195,156.496106,1,S3,1
35,Laki-laki,Pegawai swasta,21410575.32,1,57.6864365,168.8294022,0,S2,1
35,Perempuan,Pegawai swasta,10165715.66,1,63.71193805,175.6354258,0,S1,0
11,Laki-laki,Pengangguran,5150021.807,0,73.45699915,181.9400624,0,S1,1
37,Laki-laki,Pegawai swasta,6258261.048,1,52.90110931,164.8928636,0,S1,0
19,Perempuan,Pegawai swasta,25327614.04,0,62.35532476,183.1641335,1,SMP,1
67,Laki-laki,PNS,6100811.367,1,52.72060408,155.5352828,1,S2,1
38,Laki-laki,Pegawai swasta,7531995.36,1,48.06380477,170.3534271,0,S1,1
36,Perempuan,PNS,8033247.427,1,67.77717897,155.2120612,1,S1,0
31,Laki-laki,PNS,10174208.09,1,42.55571169,154.0359975,1,S1,1
42,Laki-laki,Pegawai swasta,18711903.07,1,53.66395514,171.123908,1,S1,1
28,Perempuan,PNS,11804697.92,1,69.86340977,201.1125114,0,SD,0
33,Perempuan,Freelance,5275898.065,1,46.23386555,155.1091228,1,S2,0
40,Perempuan,Pengangguran,4664583.611,1,49.37954326,159.4603849,0,S1,0
54,Laki-laki,Pegawai swasta,7608441.668,1,57.52412022,162.5531845,1,,1
29,Laki-laki,PNS,9191312.678,1,52.81202589,169.7839742,1,SMA,1
39,Laki-laki,Pegawai swasta,5148441.885,1,56.96409773,177.9087173,0,SMA,1
36,Laki-laki,PNS,5517407.729,1,45.74354268,180.665004,0,SMA,0
46,Laki-laki,Pegawai swasta,14245910.64,1,55.25219783,165.9859837,0,S1,1
47,Perempuan,Freelance,8331080.23,1,50.4653347,160.8101236,0,SMA,0
20,Perempuan,Pegawai swasta,10348093.88,1,57.86970597,170.3847874,1,S1,1
49,Perempuan,Pegawai swasta,10352162.3,1,48.78018476,149.5479026,0,SMA,1
48,Laki-laki,Pegawai swasta,3028583.179,1,66.08951077,175.300293,0,S3,1
38,Perempuan,PNS,12085250.73,1,64.01364374,176.233628,0,S1,1
41,Laki-laki,Pegawai swasta,7620028.92,1,60.86935259,162.0256718,0,,1
34,Laki-laki,PNS,5066252.668,1,44.51988168,161.478986,0,SMA,0
30,Laki-laki,PNS,7346545.033,1,43.18236961,168.6840367,0,SMA,1
26,Perempuan,Pegawai swasta,6427802.315,1,62.39979044,176.8142827,0,S1,1
49,Perempuan,PNS,10870033.19,1,50.89798377,176.3836276,0,S1,1
44,Laki-laki,Pengangguran,10665621.38,1,47.98836489,174.5081177,1,S1,0
51,Perempuan,PNS,11707450.05,1,48.75951095,172.1888906,1,S1,1
34,Laki-laki,Pegawai swasta,10433083.88,1,46.75941722,162.868363,0,SMA,1
34,Laki-laki,PNS,7212539.97,1,52.71403927,173.759846,1,SMA,1
40,Perempuan,Pegawai swasta,10077323.29,1,48.24746333,151.8256574,1,S1,1
41,Perempuan,Pegawai swasta,3542729.425,1,50.6824245,172.1624964,1,SMA,1
27,Laki-laki,Pegawai swasta,4839840.159,1,49.37557458,151.0055731,1,S1,0
-1,Laki-laki,Pegawai swasta,6491602.062,1,54.0201038,156.4830962,1,SMA,1
18,Laki-laki,Freelance,12500585.87,0,51.28893581,152.7621365,0,S1,1
35,Laki-laki,Pegawai swasta,14377961.12,1,57.23458761,164.3825674,1,S1,1
28,Perempuan,Pegawai swasta,14376633.03,1,47.40203842,172.5247009,0,S1,0
36,Laki-laki,PNS,11744235.24,1,45.05323306,149.7503009,1,SMA,0
37,Perempuan,Freelance,11316607.82,,50.39835562,168.8959184,1,SMA,1
52,Laki-laki,Pegawai swasta,16982748.9,1,61.32713422,163.5205774,0,S1,0
21,Laki-laki,Pegawai swasta,6786746.65,1,42.0405894,160.557013,0,S1,1
24,Perempuan,PNS,8604426.366,1,59.20078178,186.7217014,,S1,0
52,Laki-laki,PNS,11700122.6,1,55.78270543,164.0164887,1,SMA,1
44,Laki-laki,Freelance,8133266.394,1,59.12615971,153.6129971,1,S1,0
46,Perempuan,PNS,8199090.749,1,47.22941536,169.3364616,1,SMA,1
28,Laki-laki,Pegawai swasta,,1,65.88226518,153.2983475,1,S1,0
41,Laki-laki,Pegawai swasta,10531634.55,,48.19934398,156.51243,1,S1,1
38,Laki-laki,Pegawai swasta,6750997.728,1,55.46991842,167.7989493,1,SMA,0
32,Perempuan,Pegawai swasta,6392744.039,1,59.14483171,180.1014568,1,SMP,0
36,Perempuan,PNS,11813907.03,1,43.81021946,163.2515741,0,SMA,0
57,Perempuan,Pegawai swasta,5829256.02,1,56.69598866,169.7107307,0,SMP,1
53,Laki-laki,PNS,7409044.111,1,57.41174093,174.0662749,0,S1,0
51,Laki-laki,PNS,10675645.86,1,66.93178834,171.3351149,0,S1,1
41,Perempuan,PNS,8482756.688,1,57.33776785,178.5789984,1,S1,0
52,Perempuan,Freelance,9898185.605,1,61.90099308,166.7406367,0,SMP,1
35,Laki-laki,Freelance,9580621.652,1,53.01149291,154.7312429,1,S2,1
27,Laki-laki,Pegawai swasta,9326973.95,1,59.64802354,176.5165443,0,S1,0
49,Perempuan,PNS,5441389.426,1,60.20985827,168.6443116,1,SMA,0
32,Laki-laki,Freelance,11173501.39,1,53.54300427,169.091262,1,S1,1
52,Laki-laki,Pegawai swasta,4591353.661,1,,160.6398299,1,S1,1
35,Laki-laki,Pegawai swasta,6570901.041,1,54.51434607,175.0816402,1,SMA,1
35,Laki-laki,Freelance,19004131.79,1,54.75362046,180.5900114,0,S1,1
25,Laki-laki,Pegawai swasta,7186034.476,1,50.16003594,168.2726931,0,S1,0
39,Laki-laki,PNS,6001091.231,1,45.34180046,173.586204,1,S1,0
56,Laki-laki,PNS,12922161.74,1,45.91202121,156.8157198,0,S1,1
51,Laki-laki,Pegawai swasta,8943416.14,1,77.80461289,179.3417983,1,S1,0
20,Perempuan,Freelance,14924608.36,1,66.01724005,183.2500038,0,SMP,1
35,Perempuan,PNS,8721862.186,1,63.25822012,160.3824883,1,,1
28,Laki-laki,PNS,13157990.54,1,46.70184924,169.958742,1,SMA,1
33,Laki-laki,PNS,8238432.733,1,41.10680775,170.0664067,1,SMP,0
44,Laki-laki,Freelance,12261911.94,1,54.33469929,147.9169698,0,SMA,0
35,Laki-laki,Pegawai swasta,8715199.811,1,52.79626518,175.3742501,0,S1,0
37,Perempuan,Pegawai swasta,14463660.79,1,60.40246136,169.8544116,0,S1,1
52,Laki-laki,Pegawai swasta,4668501.933,1,47.00816213,172.5397129,1,S1,1
51,Laki-laki,PNS,3585954.348,1,51.69425559,169.7649224,1,S1,1
30,Laki-laki,Freelance,7317624.046,1,43.18790176,157.9598493,0,SMP,0
46,Perempuan,Pegawai swasta,11009459.89,1,59.84004194,172.0729752,1,SD,1
60,Laki-laki,Pegawai swasta,3351703.087,1,68.62726374,164.0314436,0,SMA,0
38,Laki-laki,PNS,5765456.918,1,48.55566503,166.5617637,1,S1,1
38,Laki-laki,PNS,9837078.302,1,48.7523204,160.6230473,1,S1,1
39,Perempuan,PNS,6325235.423,1,46.34789137,170.2468947,0,SMP,0
42,Perempuan,PNS,14427143.61,1,46.48283527,152.5625892,1,S1,1
35,Laki-laki,Freelance,17757661.31,1,,156.8118782,1,SMA,1
37,Laki-laki,PNS,9229219.73,1,48.46387233,147.2819959,0,S1,0
41,Laki-laki,Pegawai swasta,8164279.942,1,54.72965582,168.8453045,0,S1,0
40,Laki-laki,Pegawai swasta,5607876.554,1,66.58330583,,0,S1,1
49,Perempuan,Pegawai swasta,6399326.644,1,54.96591867,174.0610416,1,S3,1
34,Laki-laki,Pegawai swasta,4228945.21,1,58.92657062,175.1572654,0,S1,1
36,Perempuan,Pegawai swasta,11258665.7,1,56.14534805,181.452798,1,S1,1
22,Perempuan,Pegawai swasta,11184661.24,1,47.6497946,159.9335525,0,S1,1
35,Perempuan,Pegawai swasta,14545612.59,1,50.3318554,152.8761496,1,SMA,1
29,Perempuan,PNS,11273815.25,1,45.68894794,141.0651607,1,S2,1
33,Laki-laki,Pegawai swasta,,1,53.71626202,173.036264,1,S1,1
48,Laki-laki,PNS,5223958.923,1,65.25145718,162.4089527,,SMA,1
30,Laki-laki,Freelance,5059659.843,1,53.71989793,171.5782903,0,S2,1
50,Laki-laki,Pegawai swasta,6210821.96,1,46.49283816,177.1131284,0,S1,0
31,Perempuan,Freelance,8213694.723,1,48.92845524,176.9299588,1,SMP,1
31,Laki-laki,PNS,16052166.46,1,55.29229793,175.9844766,0,SMP,1
34,Laki-laki,PNS,12531036.87,1,55.10931384,166.495325,1,S1,0
40,Laki-laki,Pegawai swasta,9262391.818,1,53.8695367,178.080336,1,SMA,1
52,Perempuan,PNS,9295881.149,1,50.05605135,167.5908233,1,S1,0
41,Laki-laki,PNS,6529119.59,1,67.75026804,157.6411122,0,S1,0
23,Perempuan,Pegawai swasta,12381563.36,1,56.28152455,157.0154998,0,SMA,1
36,Laki-laki,Freelance,14255700.4,1,47.2707806,149.750504,1,S2,1
49,Laki-laki,Freelance,8154256.61,1,57.86888404,156.7561752,1,SMA,0
34,Laki-laki,Pengangguran,4875231.315,1,50.03549523,153.8428899,0,S1,1
27,Laki-laki,PNS,8414029.939,1,45.99273964,162.8088832,1,S1,1
34,Laki-laki,Pegawai swasta,11340251.28,1,82.14624692,181.5626312,1,S1,1
57,Laki-laki,Pegawai swasta,9077912.312,1,61.400888,179.4297367,0,S1,1
43,Perempuan,PNS,6623872.521,1,48.07347359,177.6280344,1,SMA,1
45,Laki-laki,Freelance,16944017.63,1,60.27709522,171.0589088,1,S1,0
-1,Laki-laki,PNS,13616861.36,1,54.65364057,165.1071333,1,S1,1
42,Perempuan,Freelance,6469291.315,1,69.65900499,170.830281,1,S1,1
30,Laki-laki,Pegawai swasta,7227838.298,1,51.02190369,170.8151562,1,SMP,0
35,Laki-laki,PNS,11686878.9,1,45.30554914,166.9458806,0,SMA,1
24,Laki-laki,PNS,11525718.88,1,56.29095553,173.7955234,0,S1,1
31,Laki-laki,PNS,5089670.644,1,55.48591111,172.1791166,1,S1,1
36,Laki-laki,Pegawai swasta,4553695.7,1,46.81789793,145.3882069,1,S1,1
41,Laki-laki,PNS,7437934.615,1,46.1917454,162.3595201,1,S2,1
27,Perempuan,Pegawai swasta,6507105.595,1,47.52818445,142.235144,0,S1,1
47,Laki-laki,PNS,6513421.276,1,53.75758115,162.2137317,0,S1,1
23,Laki-laki,PNS,12869213.04,1,49.60535767,167.9882478,0,S2,1
35,Laki-laki,PNS,7436016.842,1,58.2694872,161.7374829,0,S2,0
30,Perempuan,PNS,6933829.521,1,53.55198744,142.9601979,0,SMA,0
55,Laki-laki,PNS,5202435.418,1,50.75318,155.6440399,0,S2,1
69,Laki-laki,PNS,9179776.033,1,49.37548884,179.3785446,1,S2,1
48,Laki-laki,Pegawai swasta,16764755,1,53.32378851,171.2993509,0,S1,1
59,Laki-laki,Pegawai swasta,3921073.954,1,64.31745251,153.0507437,1,SMA,0
26,Laki-laki,Pegawai swasta,7734339.775,1,46.56109709,176.4213783,1,S1,1
29,Laki-laki,Pegawai swasta,3841169.566,1,68.28985449,187.0366917,1,S1,0
57,Perempuan,Freelance,5001744.557,1,50.019604,163.8779305,1,S1,1
20,Laki-laki,Pegawai swasta,5154000.185,1,56.44559706,159.3930914,1,S1,1
28,Perempuan,Pegawai swasta,5909704.628,1,44.12057136,166.4966094,0,SMA,1
49,Perempuan,Pegawai swasta,12319056.31,1,70.20580743,175.4656686,0,S1,1
47,Laki-laki,Pegawai swasta,10420265.84,1,52.34199296,161.7341105,1,S1,1
22,Perempuan,PNS,3320211.608,1,93.8116063,196.0737691,0,SMA,1
41,Laki-laki,PNS,3749993.82,1,42.67898279,158.6398567,1,S1,1
38,Perempuan,PNS,9319587.947,1,47.46739862,162.6182038,0,S1,1
31,Laki-laki,Pegawai swasta,13558104.31,1,48.0838063,166.2576356,1,SMA,1
38,Perempuan,Pegawai swasta,6624481.1,1,49.23890521,170.3432453,0,S1,1
33,Laki-laki,PNS,11873853.22,1,62.6088762,175.277767,1,S1,1
31,Perempuan,Pegawai swasta,18723762.47,1,46.41902627,166.2987495,0,S1,1
54,Perempuan,Pegawai swasta,9961777.079,1,57.8011645,159.9676821,1,SMP,0
32,Perempuan,Freelance,43692000.77,1,42.09975459,151.9849349,1,SMA,0
40,Laki-laki,PNS,6346051.622,1,52.45172201,174.1291353,1,S1,1
45,Laki-laki,Pegawai swasta,4533410.5,1,55.21235469,165.7128059,1,S1,1
45,Perempuan,Pegawai swasta,7763536.428,1,70.54730357,167.3552707,0,S1,1
32,Laki-laki,PNS,6995408.815,1,59.54878842,154.8912398,1,S1,0
37,Laki-laki,Pegawai swasta,6786838.325,1,49.98134252,,1,S1,1
36,Laki-laki,,8840057.836,1,58.66401185,171.1266175,0,SMA,1
45,Laki-laki,PNS,15088589.97,1,57.2357378,161.6065041,0,S1,0
60,Laki-laki,Freelance,4278910.544,1,47.59733918,148.1576824,0,S1,1
49,Laki-laki,Pegawai swasta,4605709.016,1,66.01024032,153.8032043,0,,1
62,Perempuan,Pegawai swasta,6698481.703,1,49.95019525,140.7547135,0,S1,1
29,Laki-laki,Pegawai swasta,,1,52.68349304,161.1345483,1,S1,1
41,Laki-laki,Pegawai swasta,5827168.831,1,49.10000237,150.6071545,1,S1,1
42,Laki-laki,PNS,7629208.373,1,59.0637511,180.8413231,1,S1,1
32,Perempuan,Freelance,8146297.414,1,82.86497558,187.3742836,1,SMA,0
35,Perempuan,Pegawai swasta,11577449.48,1,58.164971,160.1009768,1,S1,1
30,Laki-laki,Pegawai swasta,6969411.95,1,47.3870631,158.8640861,1,,1
19,Laki-laki,PNS,2963921.287,0,49.08493201,161.7788887,1,S2,1
34,Laki-laki,Freelance,11571220.24,1,67.50765048,178.726557,0,SMP,1
38,Laki-laki,Freelance,4209877.825,1,75.29825574,172.0024345,0,S1,1
33,Perempuan,,14874639.87,1,63.39106438,185.2591727,0,S2,0
43,Laki-laki,PNS,19568447.75,1,52.25056518,165.6085654,1,SMA,1
27,Laki-laki,PNS,12932849.05,1,45.87304913,175.6551834,1,S1,1
59,Laki-laki,Freelance,6592810.461,1,55.19359782,190.5308483,1,S2,0
39,Laki-laki,Pegawai swasta,11825769.02,1,56.85436513,174.3352298,0,SMP,0
27,Laki-laki,PNS,9483147.673,1,52.23138568,158.0826069,0,SMA,1
44,Laki-laki,PNS,4859961.962,1,59.19728278,185.7620087,0,S1,1
51,Laki-laki,,6801413.8,1,47.19388842,166.5446169,0,SMA,0
27,Laki-laki,Pengangguran,3433660.861,1,51.71072195,163.9253219,0,S1,1
50,Laki-laki,Pegawai swasta,4575736.709,1,49.77226242,162.8301211,1,S3,1
40,Perempuan,Pegawai swasta,4448664.195,1,60.39121484,159.5712571,1,S1,0
50,Laki-laki,PNS,5934172.318,1,65.98404149,166.2341687,1,S1,0
35,Laki-laki,PNS,21725743.43,1,56.65808817,171.6200338,0,S1,0
37,Perempuan,Pegawai swasta,9183927.422,1,57.570848,170.9355303,0,S1,0
40,Laki-laki,Pegawai swasta,9343684.32,1,92.48905113,188.2846063,1,SMA,1
37,Laki-laki,PNS,15177687.15,1,46.4731366,163.6718919,1,S1,1
49,Perempuan,PNS,6289546.808,1,71.12396031,164.5517972,0,S1,0
50,Laki-laki,PNS,17709165.59,1,85.31051516,185.3920712,0,SMA,1
39,Laki-laki,Pegawai swasta,12761448.12,1,66.25705567,183.0057067,1,SMA,0
56,Laki-laki,PNS,4347358.788,1,56.40092339,173.7188333,0,S1,1
39,Laki-laki,PNS,9640310.496,1,78.74975941,190.2073817,0,S2,1
28,Laki-laki,Pegawai swasta,16758297.06,1,46.03219221,169.3259163,0,SMA,0
30,Perempuan,Pegawai swasta,7199466.701,1,50.44021635,169.9199443,0,SMP,1
46,Laki-laki,Pengangguran,7298243.445,1,59.37988029,169.2484613,0,SMA,0
41,Laki-laki,Pegawai swasta,12478321.59,1,53.0188269,190.0578688,0,SMP,1
34,Perempuan,PNS,5656739.364,1,80.99242023,168.5408317,0,S2,0
38,Perempuan,Pegawai swasta,6036855.515,1,63.43525985,166.2320354,0,S1,0
65,Laki-laki,PNS,6981445.589,1,56.24058029,164.0411402,1,SMA,1
45,Perempuan,Pegawai swasta,14486432.83,1,60.44300218,184.1647623,0,S1,0
45,,Freelance,3831271.228,1,66.4954751,176.3828083,1,SMA,0
47,Laki-laki,Pegawai swasta,13265162.07,1,84.86938633,188.7716462,0,SMA,1
31,Laki-laki,Pegawai swasta,11168415.06,1,49.44304175,155.4834187,1,S1,1
31,Laki-laki,Freelance,3973941.054,1,61.6121189,161.4045098,0,S1,1
35,Perempuan,Freelance,5133280.604,1,50.01183022,149.4259163,1,S2,1
28,Laki-laki,Pegawai swasta,11883957.31,1,69.62142117,171.1967661,1,S1,1
24,Laki-laki,Pegawai swasta,6157748.859,1,56.17515819,154.5782248,0,SMA,1
34,Laki-laki,Pegawai swasta,6631426.48,1,83.3769699,192.4193704,0,SMA,0
30,Laki-laki,PNS,3669597.411,1,52.69843375,180.0026538,0,S1,1
41,Laki-laki,Pegawai swasta,6151078.484,1,48.6624572,159.4103636,1,SD,0
-1,Laki-laki,Pegawai swasta,3317425.859,1,65.17018543,169.8405591,0,SMP,1
62,Laki-laki,Pegawai swasta,7824894.049,1,60.95944434,163.0115051,1,SMA,0
25,Laki-laki,Pegawai swasta,15604499.94,1,48.36340127,153.2866042,0,S1,1
45,Perempuan,Pengangguran,7981983.875,1,66.00305031,174.5474803,0,S2,1
,Laki-laki,Pegawai swasta,6635704.029,1,52.03481193,162.3087678,1,S1,0
35,Perempuan,PNS,10192787.44,1,52.68142623,166.5991319,1,SMA,0
47,Laki-laki,Pegawai swasta,5615023.973,,51.61606202,168.7383527,0,S1,0
50,Laki-laki,PNS,7944694.573,1,64.18981419,181.6504665,0,SMA,0
43,Laki-laki,PNS,5437215.001,1,47.16889768,162.3110659,0,SMP,1
33,Perempuan,Freelance,14610878.11,1,54.80682312,180.5716457,0,S1,1
